code,type,printed_title,stable_target_identity,source_location,status,notes
,artist_spotlight,The Clash,"{""artist_id"": 1044, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""3RGLhK1IP9jnYFH4BRFJBS""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-219; no printed A-xxx assignment exists.
,artist_spotlight,The Doors,"{""artist_id"": 170, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""22WZ7M8sxp5THdruNY3gXt""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-220; no printed A-xxx assignment exists.
,artist_spotlight,The Killers,"{""artist_id"": 75, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""0C0XlULifJtAgn6ZNCW2eu""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-221; no printed A-xxx assignment exists.
,artist_spotlight,The Rolling Stones,"{""artist_id"": 157, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""22bE4uQ6baNwSHPVcDxLCe""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-222; no printed A-xxx assignment exists.
,artist_spotlight,The Strokes,"{""artist_id"": 1139, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""0epOFNiUfyON9EYx7Tpr6V""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-223; no printed A-xxx assignment exists.
,artist_spotlight,The Who,"{""artist_id"": 116, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""67ea9eGLXYMsO2eYQRui3w""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-224; no printed A-xxx assignment exists.
,artist_spotlight,Twenty One Pilots,"{""artist_id"": 492, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""3YQKmKGau1PzlVlkL1iodx""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-225; no printed A-xxx assignment exists.
,artist_spotlight,U2,"{""artist_id"": 273, ""retained_genre_slugs"": [""rock""], ""spotify_artist_id"": ""51Blml2LZPmy7TTiAg47vQ""}",backend/scripts/catalogs/output/topspot40_master_print_catalog.html#artist-spotlight-directory,proposed_pending_gary,Proposed A-226; no printed A-xxx assignment exists.
,music_docuseries_story,The Electric Guitar: The Instrument That Created Rock,"{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 71, ""music_docuseries_slug"": ""history_electric_guitar"", ""music_docuseries_title"": ""The Electric Guitar: The Instrument That Created Rock""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Piano: From the Parlor to Popular Music,"{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 72, ""music_docuseries_slug"": ""history_of_piano"", ""music_docuseries_title"": ""The Piano: From the Parlor to Popular Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Saxophone: The Voice of Jazz and Soul,"{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 73, ""music_docuseries_slug"": ""history_of_saxophone"", ""music_docuseries_title"": ""The Saxophone: The Voice of Jazz and Soul""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"The Accordion: From Europe to Mexico, Texas, and Brazil","{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 74, ""music_docuseries_slug"": ""history_of_accordion"", ""music_docuseries_title"": ""The Accordion: From Europe to Mexico, Texas, and Brazil""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Steel Guitar: The Sound That Defined Country Music,"{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 75, ""music_docuseries_slug"": ""history_steel_guitar"", ""music_docuseries_title"": ""The Steel Guitar: The Sound That Defined Country Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"The Hammond Organ: The Soul of Gospel, Jazz, and Rock","{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 76, ""music_docuseries_slug"": ""history_hammond_organ"", ""music_docuseries_title"": ""The Hammond Organ: The Soul of Gospel, Jazz, and Rock""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Synthesizer: How Electronic Sound Changed Music,"{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 77, ""music_docuseries_slug"": ""history_of_synthesizer"", ""music_docuseries_title"": ""The Synthesizer: How Electronic Sound Changed Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Drum Machine: The Beat Behind Hip-Hop and Modern Pop,"{""group_name"": ""Instruments That Changed Music"", ""group_slug"": ""musical_instruments"", ""music_docuseries_collection_id"": 11, ""music_docuseries_id"": 78, ""music_docuseries_slug"": ""history_drum_machine"", ""music_docuseries_title"": ""The Drum Machine: The Beat Behind Hip-Hop and Modern Pop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Birth of Rock & Roll,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 7, ""music_docuseries_slug"": ""birth_of_rock_and_roll"", ""music_docuseries_title"": ""The Birth of Rock & Roll""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The British Invasion,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 8, ""music_docuseries_slug"": ""british_invasion"", ""music_docuseries_title"": ""The British Invasion""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Rise of Motown,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 9, ""music_docuseries_slug"": ""rise_of_motown"", ""music_docuseries_title"": ""The Rise of Motown""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Birth of Hip-Hop,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 10, ""music_docuseries_slug"": ""birth_of_hip_hop"", ""music_docuseries_title"": ""The Birth of Hip-Hop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Napster Changes Music Forever,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 11, ""music_docuseries_slug"": ""napster_changes_music_forever"", ""music_docuseries_title"": ""Napster Changes Music Forever""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The MTV Revolution,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 12, ""music_docuseries_slug"": ""mtv_revolution"", ""music_docuseries_title"": ""The MTV Revolution""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Story of Mariachi,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 13, ""music_docuseries_slug"": ""story_of_mariachi"", ""music_docuseries_title"": ""The Story of Mariachi""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Birth of Bossa Nova,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 14, ""music_docuseries_slug"": ""birth_of_bossa_nova"", ""music_docuseries_title"": ""The Birth of Bossa Nova""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Story of Samba,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 15, ""music_docuseries_slug"": ""story_of_samba"", ""music_docuseries_title"": ""The Story of Samba""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Story of Tango,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 16, ""music_docuseries_slug"": ""story_of_tango"", ""music_docuseries_title"": ""The Story of Tango""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Story of Flamenco,"{""group_name"": ""Movements & Revolutions"", ""group_slug"": ""movements_revolutions"", ""music_docuseries_collection_id"": 2, ""music_docuseries_id"": 17, ""music_docuseries_slug"": ""story_of_flamenco"", ""music_docuseries_title"": ""The Story of Flamenco""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Cuban Son: The Foundation of Latin Popular Music,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 59, ""music_docuseries_slug"": ""story_of_cuban_son"", ""music_docuseries_title"": ""Cuban Son: The Foundation of Latin Popular Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Cumbia: From Colombia Across the Americas,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 109, ""music_docuseries_slug"": ""cumbia_across_the_americas"", ""music_docuseries_title"": ""Cumbia: From Colombia Across the Americas""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Merengue: The Fast-Moving Sound of the Caribbean,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 61, ""music_docuseries_slug"": ""story_of_merengue"", ""music_docuseries_title"": ""Merengue: The Fast-Moving Sound of the Caribbean""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Bachata: From the Dominican Republic to the World,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 110, ""music_docuseries_slug"": ""bachata_to_the_world"", ""music_docuseries_title"": ""Bachata: From the Dominican Republic to the World""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Salsa and the Fania Records Revolution,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 58, ""music_docuseries_slug"": ""salsa_fania_revolution"", ""music_docuseries_title"": ""Salsa and the Fania Records Revolution""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Latin Jazz: When Afro-Cuban Rhythm Met American Jazz,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 64, ""music_docuseries_slug"": ""story_of_latin_jazz"", ""music_docuseries_title"": ""Latin Jazz: When Afro-Cuban Rhythm Met American Jazz""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"Nueva Canción: Music, Poetry, and Protest","{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 63, ""music_docuseries_slug"": ""nueva_cancion"", ""music_docuseries_title"": ""Nueva Canci\u00f3n: Music, Poetry, and Protest""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Reggae and Dancehall,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 107, ""music_docuseries_slug"": ""reggae_and_dancehall"", ""music_docuseries_title"": ""Reggae and Dancehall""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Rock en Español and Latin Alternative Music,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 108, ""music_docuseries_slug"": ""rock_en_espanol_and_latin_alternative"", ""music_docuseries_title"": ""Rock en Espa\u00f1ol and Latin Alternative Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Reggaeton and the Latin Urban Revolution,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 111, ""music_docuseries_slug"": ""reggaeton_latin_urban_revolution"", ""music_docuseries_title"": ""Reggaeton and the Latin Urban Revolution""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Latin Trap,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 112, ""music_docuseries_slug"": ""rise_of_latin_trap"", ""music_docuseries_title"": ""Latin Trap""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Corridos Tumbados: Tradition Meets Hip-Hop and Trap,"{""group_name"": ""Latin America and the Caribbean"", ""group_slug"": ""latin_america_and_caribbean"", ""music_docuseries_collection_id"": 15, ""music_docuseries_id"": 113, ""music_docuseries_slug"": ""history_of_corridos_tumbados"", ""music_docuseries_title"": ""Corridos Tumbados: Tradition Meets Hip-Hop and Trap""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Fabulous Fifties,"{""group_name"": ""History & Eras"", ""group_slug"": ""history_eras"", ""music_docuseries_collection_id"": 1, ""music_docuseries_id"": 1, ""music_docuseries_slug"": ""fabulous_fifties"", ""music_docuseries_title"": ""The Fabulous Fifties""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Swinging Sixties,"{""group_name"": ""History & Eras"", ""group_slug"": ""history_eras"", ""music_docuseries_collection_id"": 1, ""music_docuseries_id"": 2, ""music_docuseries_slug"": ""swinging_sixties"", ""music_docuseries_title"": ""The Swinging Sixties""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Seventies: A Decade of Change,"{""group_name"": ""History & Eras"", ""group_slug"": ""history_eras"", ""music_docuseries_collection_id"": 1, ""music_docuseries_id"": 3, ""music_docuseries_slug"": ""seventies_decade_of_change"", ""music_docuseries_title"": ""The Seventies: A Decade of Change""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,MTV and the Eighties,"{""group_name"": ""History & Eras"", ""group_slug"": ""history_eras"", ""music_docuseries_collection_id"": 1, ""music_docuseries_id"": 4, ""music_docuseries_slug"": ""mtv_and_the_eighties"", ""music_docuseries_title"": ""MTV and the Eighties""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Alternative Nation: The Nineties,"{""group_name"": ""History & Eras"", ""group_slug"": ""history_eras"", ""music_docuseries_collection_id"": 1, ""music_docuseries_id"": 5, ""music_docuseries_slug"": ""alternative_nation_nineties"", ""music_docuseries_title"": ""Alternative Nation: The Nineties""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Music in the New Millennium,"{""group_name"": ""History & Eras"", ""group_slug"": ""history_eras"", ""music_docuseries_collection_id"": 1, ""music_docuseries_id"": 6, ""music_docuseries_slug"": ""music_in_the_new_millennium"", ""music_docuseries_title"": ""Music in the New Millennium""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Beatles vs. Stones,"{""group_name"": ""Legends & Rivalries"", ""group_slug"": ""legends_rivalries"", ""music_docuseries_collection_id"": 3, ""music_docuseries_id"": 18, ""music_docuseries_slug"": ""beatles_vs_stones"", ""music_docuseries_title"": ""Beatles vs. Stones""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Elvis vs. Sinatra,"{""group_name"": ""Legends & Rivalries"", ""group_slug"": ""legends_rivalries"", ""music_docuseries_collection_id"": 3, ""music_docuseries_id"": 19, ""music_docuseries_slug"": ""elvis_vs_sinatra"", ""music_docuseries_title"": ""Elvis vs. Sinatra""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Country Traditionalists vs. Country Pop,"{""group_name"": ""Legends & Rivalries"", ""group_slug"": ""legends_rivalries"", ""music_docuseries_collection_id"": 3, ""music_docuseries_id"": 20, ""music_docuseries_slug"": ""country_traditionalists_vs_country_pop"", ""music_docuseries_title"": ""Country Traditionalists vs. Country Pop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Ranchera vs. Norteño,"{""group_name"": ""Legends & Rivalries"", ""group_slug"": ""legends_rivalries"", ""music_docuseries_collection_id"": 3, ""music_docuseries_id"": 21, ""music_docuseries_slug"": ""ranchera_vs_norteno"", ""music_docuseries_title"": ""Ranchera vs. Norte\u00f1o""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Vicente Fernández vs. Antonio Aguilar,"{""group_name"": ""Legends & Rivalries"", ""group_slug"": ""legends_rivalries"", ""music_docuseries_collection_id"": 3, ""music_docuseries_id"": 22, ""music_docuseries_slug"": ""vicente_fernandez_vs_antonio_aguilar"", ""music_docuseries_title"": ""Vicente Fern\u00e1ndez vs. Antonio Aguilar""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Bossa Nova vs. Samba,"{""group_name"": ""Legends & Rivalries"", ""group_slug"": ""legends_rivalries"", ""music_docuseries_collection_id"": 3, ""music_docuseries_id"": 23, ""music_docuseries_slug"": ""bossa_nova_vs_samba"", ""music_docuseries_title"": ""Bossa Nova vs. Samba""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Birth of Country Music,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 87, ""music_docuseries_slug"": ""birth_of_country_music"", ""music_docuseries_title"": ""The Birth of Country Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,From Delta Blues to Chicago Blues,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 88, ""music_docuseries_slug"": ""delta_to_chicago_blues"", ""music_docuseries_title"": ""From Delta Blues to Chicago Blues""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,How Gospel Music Shaped Popular Music,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 89, ""music_docuseries_slug"": ""gospel_shapes_popular_music"", ""music_docuseries_title"": ""How Gospel Music Shaped Popular Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Birth of Jazz in New Orleans,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 90, ""music_docuseries_slug"": ""birth_of_jazz"", ""music_docuseries_title"": ""The Birth of Jazz in New Orleans""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"Disco: The Rise, Backlash, and Revival","{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 91, ""music_docuseries_slug"": ""disco_rise_backlash_revival"", ""music_docuseries_title"": ""Disco: The Rise, Backlash, and Revival""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Punk Rock: The Revolution That Rejected Everything,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 92, ""music_docuseries_slug"": ""punk_rock_revolution"", ""music_docuseries_title"": ""Punk Rock: The Revolution That Rejected Everything""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Reggae Goes Global,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 93, ""music_docuseries_slug"": ""reggae_goes_global"", ""music_docuseries_title"": ""Reggae Goes Global""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Sun Records: The Tiny Studio That Launched Rock & Roll,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 94, ""music_docuseries_slug"": ""story_of_sun_records"", ""music_docuseries_title"": ""Sun Records: The Tiny Studio That Launched Rock & Roll""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Stax Records and the Memphis Soul Revolution,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 95, ""music_docuseries_slug"": ""stax_memphis_soul"", ""music_docuseries_title"": ""Stax Records and the Memphis Soul Revolution""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Muscle Shoals: The Small Town with the Biggest Sound,"{""group_name"": ""Foundations, Technology, and Events"", ""group_slug"": ""foundations_technology_events"", ""music_docuseries_collection_id"": 13, ""music_docuseries_id"": 96, ""music_docuseries_slug"": ""muscle_shoals_sound"", ""music_docuseries_title"": ""Muscle Shoals: The Small Town with the Biggest Sound""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
